endSystemDelay,packetLoss,JBnominal,noiseLevel,Rfactor,signalLevel,MOSLQ
60.0,0.0,0,0,0,-110,4.5
60.0,0.0,0,0,0,-110,4.5
60.0,0.0,0,-54,0,-39,4.5
60.0,0.0,0,-57,0,-63,4.5
60.0,0.0,2,-57,91,-60,4.228
60.0,0.0,2,-57,91,-62,4.228
60.0,0.0,2,-58,91,-65,4.228
60.0,0.0,2,-57,91,-60,4.228
60.0,0.0,2,-57,91,-56,4.228
60.0,0.0,2,-57,91,-55,4.228
60.0,0.0,12,-57,91,-61,4.228
60.0,0.0,14,-55,91,-33,4.228
60.0,0.0,16,-55,91,-30,4.228
60.0,0.0,16,-57,91,-58,4.228
98.0,0.0,18,-56,90,-20,4.197
98.0,0.0,22,-57,90,-54,4.197
98.0,0.0,25,-58,90,-60,4.197
98.0,0.0,30,-57,90,-43,4.197
98.0,0.0,26,-58,90,-56,4.197
104.0,0.0,31,-58,90,-57,4.192
104.0,0.0,35,-59,90,-56,4.192
104.0,0.0,36,-59,90,-58,4.192
104.0,0.0,41,-59,90,-60,4.192
104.0,0.0,46,-59,90,-53,4.192
166.0,1.587,52,-57,81,-45,3.917
166.0,1.587,56,-57,81,-46,3.917
166.0,1.587,62,-59,81,-55,3.917
166.0,1.587,55,-60,81,-57,3.917
166.0,1.587,69,-59,81,-57,3.917
240.0,0.0,61,-60,80,-59,3.841
240.0,0.0,59,-60,80,-59,3.841
240.0,0.0,59,-60,80,-56,3.841
240.0,0.0,66,-60,80,-60,3.841
240.0,0.0,69,-59,80,-51,3.841
240.0,0.395,74,-58,78,-54,3.775
240.0,0.395,80,-58,78,-57,3.775
240.0,0.395,80,-60,78,-58,3.775
240.0,0.395,76,-60,78,-58,3.775
240.0,0.395,89,-60,78,-58,3.775
241.0,0.0,92,-60,80,-58,3.8360000000000003
241.0,0.0,98,-59,80,-48,3.8360000000000003
241.0,0.0,95,-59,80,-55,3.8360000000000003
241.0,0.0,101,-56,80,-51,3.8360000000000003
241.0,0.0,93,-59,80,-52,3.8360000000000003
242.0,2.7769999999999997,104,-60,68,-53,3.469
242.0,2.7769999999999997,97,-60,68,-56,3.469
242.0,2.7769999999999997,104,-57,68,-27,3.469
242.0,2.7769999999999997,103,-59,68,-49,3.469
242.0,2.7769999999999997,104,-60,68,-54,3.469
354.0,0.396,108,-60,63,-55,3.2230000000000003
354.0,0.396,117,-60,63,-59,3.2230000000000003
354.0,0.396,127,-59,63,-56,3.2230000000000003
354.0,0.396,124,-58,63,-50,3.2230000000000003
354.0,0.396,130,-59,63,-57,3.2230000000000003
400.0,0.0,142,-59,59,-55,3.0669999999999997
400.0,0.0,136,-60,59,-54,3.0669999999999997
400.0,0.0,133,-60,59,-52,3.0669999999999997
400.0,0.0,129,-60,59,-59,3.0669999999999997
400.0,0.0,139,-60,59,-59,3.0669999999999997
384.0,0.8029999999999999,149,-61,57,-58,3.013
384.0,0.8029999999999999,156,-60,57,-56,3.013
384.0,0.8029999999999999,140,-60,57,-58,3.013
384.0,0.8029999999999999,134,-60,57,-60,3.013
384.0,0.8029999999999999,140,-58,57,-47,3.013
385.0,0.0,142,-60,61,-59,3.14
385.0,0.0,142,-58,61,-42,3.14
385.0,0.0,129,-60,61,-55,3.14
385.0,0.0,166,-60,61,-55,3.14
385.0,0.0,182,-59,61,-34,3.14
447.0,0.40299999999999997,176,-59,50,-49,2.765
447.0,0.40299999999999997,168,-57,50,-46,2.765
447.0,0.40299999999999997,156,-55,50,-49,2.765
447.0,0.40299999999999997,152,-57,50,-59,2.765
447.0,0.40299999999999997,165,-58,50,-54,2.765
534.0,5.928,179,-58,21,-56,1.796
534.0,5.928,181,-59,21,-56,1.796
534.0,5.928,160,-60,21,-59,1.796
534.0,5.928,160,-59,21,-53,1.796
534.0,5.928,160,-60,21,-54,1.796
480.0,0.0,178,-60,48,-54,2.673
480.0,0.0,169,-60,48,-58,2.673
480.0,0.0,183,-60,48,-57,2.673
480.0,0.0,185,-60,48,-56,2.673
480.0,0.0,199,-59,48,-36,2.673
470.0,0.0,165,-59,49,-31,2.722
470.0,0.0,171,-60,49,-55,2.722
470.0,0.0,192,-60,49,-59,2.722
470.0,0.0,212,-59,49,-40,2.722
470.0,0.0,237,-59,49,-43,2.722
698.0,1.992,237,-59,10,-56,1.3619999999999999
698.0,1.992,227,-58,10,-52,1.3619999999999999
698.0,1.992,200,-59,10,-54,1.3619999999999999
698.0,1.992,207,-59,10,-56,1.3619999999999999
698.0,1.992,224,-58,10,-31,1.3619999999999999
694.0,0.0,220,-59,19,-56,1.645
694.0,0.0,237,-59,19,-56,1.645
694.0,0.0,247,-60,19,-57,1.645
694.0,0.0,231,-60,19,-57,1.645
694.0,0.0,255,-60,19,-58,1.645
695.0,0.0,264,-60,19,-56,1.64
695.0,0.0,202,-60,19,-49,1.64
695.0,0.0,70,-60,19,-57,1.64
695.0,0.0,31,-60,19,-57,1.64
695.0,0.0,15,-60,19,-56,1.64
565.0,3.543,12,-60,23,-56,1.824
565.0,3.543,12,-59,23,-55,1.824
565.0,3.543,12,-59,23,-57,1.824
565.0,3.543,12,-59,23,-56,1.824
565.0,3.543,14,-61,23,-57,1.824
405.0,0.0,13,-60,58,-58,3.042
405.0,0.0,18,-60,58,-55,3.042
405.0,0.0,12,-61,58,-58,3.042
405.0,0.0,15,-58,58,-50,3.042
405.0,0.0,17,-59,58,-57,3.042
245.0,0.0,25,-59,79,-61,3.8169999999999997
245.0,0.0,27,-59,79,-53,3.8169999999999997
245.0,0.0,33,-61,79,-56,3.8169999999999997
245.0,0.0,26,-60,79,-58,3.8169999999999997
245.0,0.0,39,-60,79,-54,3.8169999999999997
175.0,0.0,28,-60,89,-57,4.1339999999999995
175.0,0.0,31,-59,89,-58,4.1339999999999995
175.0,0.0,38,-59,89,-56,4.1339999999999995
175.0,0.0,39,-59,89,-53,4.1339999999999995
175.0,0.0,44,-59,89,-61,4.1339999999999995
172.0,0.8,57,-59,84,-56,4.013
172.0,0.8,60,-59,84,-53,4.013
172.0,0.8,60,-59,84,-52,4.013
172.0,0.8,61,-59,84,-53,4.013
172.0,0.8,66,-59,84,-55,4.013
199.0,0.0,69,-59,86,-57,4.033
199.0,0.0,71,-60,86,-55,4.033
199.0,0.0,69,-60,86,-59,4.033
199.0,0.0,81,-58,86,-37,4.033
199.0,0.0,77,-59,86,-54,4.033
203.0,0.396,82,-56,83,-40,3.949
203.0,0.396,86,-58,83,-53,3.949
203.0,0.396,88,-58,83,-58,3.949
203.0,0.396,82,-59,83,-53,3.949
203.0,0.396,89,-60,83,-57,3.949
275.0,0.79,95,-60,71,-58,3.5469999999999997
275.0,0.79,78,-60,71,-54,3.5469999999999997
275.0,0.79,82,-59,71,-49,3.5469999999999997
275.0,0.79,86,-60,71,-54,3.5469999999999997
275.0,0.79,87,-60,71,-51,3.5469999999999997
320.0,0.0,106,-58,69,-56,3.458
320.0,0.0,99,-56,69,-46,3.458
320.0,0.0,100,-58,69,-52,3.458
320.0,0.0,119,-59,69,-48,3.458
320.0,0.0,116,-58,69,-56,3.458
317.0,0.0,121,-58,70,-47,3.472
317.0,0.0,118,-59,70,-56,3.472
317.0,0.0,125,-60,70,-59,3.472
317.0,0.0,126,-58,70,-53,3.472
317.0,0.0,127,-58,70,-53,3.472
392.0,0.0,141,-59,60,-57,3.1060000000000003
392.0,0.0,121,-60,60,-57,3.1060000000000003
392.0,0.0,125,-59,60,-55,3.1060000000000003
392.0,0.0,133,-60,60,-52,3.1060000000000003
392.0,0.0,126,-60,60,-58,3.1060000000000003
397.0,2.755,142,-58,48,-53,2.7110000000000003
397.0,2.755,146,-59,48,-56,2.7110000000000003
397.0,2.755,140,-58,48,-55,2.7110000000000003
397.0,2.755,140,-59,48,-58,2.7110000000000003
397.0,2.755,153,-60,48,-56,2.7110000000000003
377.0,0.0,145,-60,62,-60,3.18
377.0,0.0,147,-60,62,-59,3.18
377.0,0.0,161,-59,62,-59,3.18
377.0,0.0,172,-57,62,-47,3.18
377.0,0.0,169,-56,62,-55,3.18
512.0,3.1489999999999996,171,-60,31,-58,2.112
512.0,3.1489999999999996,155,-58,31,-54,2.112
512.0,3.1489999999999996,176,-57,31,-42,2.112
512.0,3.1489999999999996,161,-56,31,-53,2.112
512.0,3.1489999999999996,158,-55,31,-46,2.112
461.0,0.0,159,-55,50,-38,2.766
461.0,0.0,159,-52,50,-50,2.766
461.0,0.0,184,-53,50,-52,2.766
461.0,0.0,161,-56,50,-54,2.766
461.0,0.0,171,-55,50,-34,2.766
513.0,0.7929999999999999,186,-55,39,-50,2.38
513.0,0.7929999999999999,196,-52,39,-48,2.38
513.0,0.7929999999999999,189,-53,39,-17,2.38
513.0,0.7929999999999999,183,-59,39,-56,2.38
513.0,0.7929999999999999,191,-58,39,-49,2.38
508.0,0.0,182,-57,44,-28,2.535
508.0,0.0,207,-59,44,-50,2.535
508.0,0.0,195,-57,44,-54,2.535
508.0,0.0,200,-59,44,-52,2.535
508.0,0.0,206,-60,44,-47,2.535
562.0,0.813,205,-60,33,-49,2.1390000000000002
562.0,0.813,206,-59,33,-52,2.1390000000000002
562.0,0.813,214,-59,33,-54,2.1390000000000002
562.0,0.813,227,-60,33,-51,2.1390000000000002
562.0,0.813,190,-60,33,-50,2.1390000000000002
533.0,1.581,222,-57,33,-28,2.177
533.0,1.581,215,-58,33,-33,2.177
533.0,1.581,216,-53,33,-36,2.177
533.0,1.581,231,-53,33,-28,2.177
533.0,1.581,205,-50,33,-32,2.177
548.0,0.39799999999999996,214,-52,37,-48,2.271
548.0,0.39799999999999996,169,-56,37,-62,2.271
548.0,0.39799999999999996,60,-59,37,-58,2.271
548.0,0.39799999999999996,27,-57,37,-41,2.271
548.0,0.39799999999999996,14,-57,37,-54,2.271
541.0,3.1489999999999996,12,-59,27,-64,1.973
541.0,3.1489999999999996,11,-58,27,-63,1.973
541.0,3.1489999999999996,11,-58,27,-53,1.973
541.0,3.1489999999999996,11,-58,27,-64,1.973
541.0,3.1489999999999996,11,-57,27,-64,1.973
381.0,0.0,13,-58,61,-65,3.16
381.0,0.0,14,-58,61,-65,3.16
381.0,0.0,16,-57,61,-54,3.16
381.0,0.0,23,-59,61,-60,3.16
381.0,0.0,21,-59,61,-62,3.16
231.0,0.0,19,-59,81,-62,3.883
231.0,0.0,23,-59,81,-60,3.883
231.0,0.0,28,-58,81,-44,3.883
60.0,0.0,0,0,0,-110,4.5
60.0,0.0,0,0,0,-110,4.5
60.0,0.0,0,-54,0,-39,4.5
60.0,0.0,0,-57,0,-63,4.5
60.0,0.0,2,-57,91,-60,4.228
60.0,0.0,2,-57,91,-62,4.228
60.0,0.0,2,-58,91,-65,4.228
60.0,0.0,2,-57,91,-60,4.228
60.0,0.0,2,-57,91,-56,4.228
60.0,0.0,2,-57,91,-55,4.228
60.0,0.0,12,-57,91,-61,4.228
60.0,0.0,14,-55,91,-33,4.228
60.0,0.0,16,-55,91,-30,4.228
60.0,0.0,16,-57,91,-58,4.228
98.0,0.0,18,-56,90,-20,4.197
98.0,0.0,22,-57,90,-54,4.197
98.0,0.0,25,-58,90,-60,4.197
98.0,0.0,30,-57,90,-43,4.197
98.0,0.0,26,-58,90,-56,4.197
104.0,0.0,31,-58,90,-57,4.192
104.0,0.0,35,-59,90,-56,4.192
104.0,0.0,36,-59,90,-58,4.192
104.0,0.0,41,-59,90,-60,4.192
104.0,0.0,46,-59,90,-53,4.192
166.0,1.587,52,-57,81,-45,3.917
166.0,1.587,56,-57,81,-46,3.917
166.0,1.587,62,-59,81,-55,3.917
166.0,1.587,55,-60,81,-57,3.917
166.0,1.587,69,-59,81,-57,3.917
240.0,0.0,61,-60,80,-59,3.841
240.0,0.0,59,-60,80,-59,3.841
240.0,0.0,59,-60,80,-56,3.841
240.0,0.0,66,-60,80,-60,3.841
240.0,0.0,69,-59,80,-51,3.841
240.0,0.395,74,-58,78,-54,3.775
240.0,0.395,80,-58,78,-57,3.775
240.0,0.395,80,-60,78,-58,3.775
240.0,0.395,76,-60,78,-58,3.775
240.0,0.395,89,-60,78,-58,3.775
241.0,0.0,92,-60,80,-58,3.8360000000000003
241.0,0.0,98,-59,80,-48,3.8360000000000003
241.0,0.0,95,-59,80,-55,3.8360000000000003
241.0,0.0,101,-56,80,-51,3.8360000000000003
241.0,0.0,93,-59,80,-52,3.8360000000000003
242.0,2.7769999999999997,104,-60,68,-53,3.469
242.0,2.7769999999999997,97,-60,68,-56,3.469
242.0,2.7769999999999997,104,-57,68,-27,3.469
242.0,2.7769999999999997,103,-59,68,-49,3.469
242.0,2.7769999999999997,104,-60,68,-54,3.469
354.0,0.396,108,-60,63,-55,3.2230000000000003
354.0,0.396,117,-60,63,-59,3.2230000000000003
354.0,0.396,127,-59,63,-56,3.2230000000000003
354.0,0.396,124,-58,63,-50,3.2230000000000003
354.0,0.396,130,-59,63,-57,3.2230000000000003
400.0,0.0,142,-59,59,-55,3.0669999999999997
400.0,0.0,136,-60,59,-54,3.0669999999999997
400.0,0.0,133,-60,59,-52,3.0669999999999997
400.0,0.0,129,-60,59,-59,3.0669999999999997
400.0,0.0,139,-60,59,-59,3.0669999999999997
384.0,0.8029999999999999,149,-61,57,-58,3.013
384.0,0.8029999999999999,156,-60,57,-56,3.013
384.0,0.8029999999999999,140,-60,57,-58,3.013
384.0,0.8029999999999999,134,-60,57,-60,3.013
384.0,0.8029999999999999,140,-58,57,-47,3.013
385.0,0.0,142,-60,61,-59,3.14
385.0,0.0,142,-58,61,-42,3.14
385.0,0.0,129,-60,61,-55,3.14
385.0,0.0,166,-60,61,-55,3.14
385.0,0.0,182,-59,61,-34,3.14
447.0,0.40299999999999997,176,-59,50,-49,2.765
447.0,0.40299999999999997,168,-57,50,-46,2.765
447.0,0.40299999999999997,156,-55,50,-49,2.765
447.0,0.40299999999999997,152,-57,50,-59,2.765
447.0,0.40299999999999997,165,-58,50,-54,2.765
534.0,5.928,179,-58,21,-56,1.796
534.0,5.928,181,-59,21,-56,1.796
534.0,5.928,160,-60,21,-59,1.796
534.0,5.928,160,-59,21,-53,1.796
534.0,5.928,160,-60,21,-54,1.796
480.0,0.0,178,-60,48,-54,2.673
480.0,0.0,169,-60,48,-58,2.673
480.0,0.0,183,-60,48,-57,2.673
480.0,0.0,185,-60,48,-56,2.673
480.0,0.0,199,-59,48,-36,2.673
470.0,0.0,165,-59,49,-31,2.722
470.0,0.0,171,-60,49,-55,2.722
470.0,0.0,192,-60,49,-59,2.722
470.0,0.0,212,-59,49,-40,2.722
470.0,0.0,237,-59,49,-43,2.722
698.0,1.992,237,-59,10,-56,1.3619999999999999
698.0,1.992,227,-58,10,-52,1.3619999999999999
698.0,1.992,200,-59,10,-54,1.3619999999999999
698.0,1.992,207,-59,10,-56,1.3619999999999999
698.0,1.992,224,-58,10,-31,1.3619999999999999
694.0,0.0,220,-59,19,-56,1.645
694.0,0.0,237,-59,19,-56,1.645
694.0,0.0,247,-60,19,-57,1.645
694.0,0.0,231,-60,19,-57,1.645
694.0,0.0,255,-60,19,-58,1.645
695.0,0.0,264,-60,19,-56,1.64
695.0,0.0,202,-60,19,-49,1.64
695.0,0.0,70,-60,19,-57,1.64
695.0,0.0,31,-60,19,-57,1.64
695.0,0.0,15,-60,19,-56,1.64
565.0,3.543,12,-60,23,-56,1.824
565.0,3.543,12,-59,23,-55,1.824
565.0,3.543,12,-59,23,-57,1.824
565.0,3.543,12,-59,23,-56,1.824
565.0,3.543,14,-61,23,-57,1.824
405.0,0.0,13,-60,58,-58,3.042
405.0,0.0,18,-60,58,-55,3.042
405.0,0.0,12,-61,58,-58,3.042
405.0,0.0,15,-58,58,-50,3.042
405.0,0.0,17,-59,58,-57,3.042
245.0,0.0,25,-59,79,-61,3.8169999999999997
245.0,0.0,27,-59,79,-53,3.8169999999999997
245.0,0.0,33,-61,79,-56,3.8169999999999997
245.0,0.0,26,-60,79,-58,3.8169999999999997
245.0,0.0,39,-60,79,-54,3.8169999999999997
175.0,0.0,28,-60,89,-57,4.1339999999999995
175.0,0.0,31,-59,89,-58,4.1339999999999995
175.0,0.0,38,-59,89,-56,4.1339999999999995
175.0,0.0,39,-59,89,-53,4.1339999999999995
175.0,0.0,44,-59,89,-61,4.1339999999999995
172.0,0.8,57,-59,84,-56,4.013
172.0,0.8,60,-59,84,-53,4.013
172.0,0.8,60,-59,84,-52,4.013
172.0,0.8,61,-59,84,-53,4.013
172.0,0.8,66,-59,84,-55,4.013
199.0,0.0,69,-59,86,-57,4.033
199.0,0.0,71,-60,86,-55,4.033
199.0,0.0,69,-60,86,-59,4.033
199.0,0.0,81,-58,86,-37,4.033
199.0,0.0,77,-59,86,-54,4.033
203.0,0.396,82,-56,83,-40,3.949
203.0,0.396,86,-58,83,-53,3.949
203.0,0.396,88,-58,83,-58,3.949
203.0,0.396,82,-59,83,-53,3.949
203.0,0.396,89,-60,83,-57,3.949
275.0,0.79,95,-60,71,-58,3.5469999999999997
275.0,0.79,78,-60,71,-54,3.5469999999999997
275.0,0.79,82,-59,71,-49,3.5469999999999997
275.0,0.79,86,-60,71,-54,3.5469999999999997
275.0,0.79,87,-60,71,-51,3.5469999999999997
320.0,0.0,106,-58,69,-56,3.458
320.0,0.0,99,-56,69,-46,3.458
320.0,0.0,100,-58,69,-52,3.458
320.0,0.0,119,-59,69,-48,3.458
320.0,0.0,116,-58,69,-56,3.458
317.0,0.0,121,-58,70,-47,3.472
317.0,0.0,118,-59,70,-56,3.472
317.0,0.0,125,-60,70,-59,3.472
317.0,0.0,126,-58,70,-53,3.472
317.0,0.0,127,-58,70,-53,3.472
392.0,0.0,141,-59,60,-57,3.1060000000000003
392.0,0.0,121,-60,60,-57,3.1060000000000003
392.0,0.0,125,-59,60,-55,3.1060000000000003
392.0,0.0,133,-60,60,-52,3.1060000000000003
392.0,0.0,126,-60,60,-58,3.1060000000000003
397.0,2.755,142,-58,48,-53,2.7110000000000003
397.0,2.755,146,-59,48,-56,2.7110000000000003
397.0,2.755,140,-58,48,-55,2.7110000000000003
397.0,2.755,140,-59,48,-58,2.7110000000000003
397.0,2.755,153,-60,48,-56,2.7110000000000003
377.0,0.0,145,-60,62,-60,3.18
377.0,0.0,147,-60,62,-59,3.18
377.0,0.0,161,-59,62,-59,3.18
377.0,0.0,172,-57,62,-47,3.18
377.0,0.0,169,-56,62,-55,3.18
512.0,3.1489999999999996,171,-60,31,-58,2.112
512.0,3.1489999999999996,155,-58,31,-54,2.112
512.0,3.1489999999999996,176,-57,31,-42,2.112
512.0,3.1489999999999996,161,-56,31,-53,2.112
512.0,3.1489999999999996,158,-55,31,-46,2.112
461.0,0.0,159,-55,50,-38,2.766
461.0,0.0,159,-52,50,-50,2.766
461.0,0.0,184,-53,50,-52,2.766
461.0,0.0,161,-56,50,-54,2.766
461.0,0.0,171,-55,50,-34,2.766
513.0,0.7929999999999999,186,-55,39,-50,2.38
513.0,0.7929999999999999,196,-52,39,-48,2.38
513.0,0.7929999999999999,189,-53,39,-17,2.38
513.0,0.7929999999999999,183,-59,39,-56,2.38
513.0,0.7929999999999999,191,-58,39,-49,2.38
508.0,0.0,182,-57,44,-28,2.535
508.0,0.0,207,-59,44,-50,2.535
508.0,0.0,195,-57,44,-54,2.535
508.0,0.0,200,-59,44,-52,2.535
508.0,0.0,206,-60,44,-47,2.535
562.0,0.813,205,-60,33,-49,2.1390000000000002
562.0,0.813,206,-59,33,-52,2.1390000000000002
562.0,0.813,214,-59,33,-54,2.1390000000000002
562.0,0.813,227,-60,33,-51,2.1390000000000002
562.0,0.813,190,-60,33,-50,2.1390000000000002
533.0,1.581,222,-57,33,-28,2.177
533.0,1.581,215,-58,33,-33,2.177
533.0,1.581,216,-53,33,-36,2.177
533.0,1.581,231,-53,33,-28,2.177
533.0,1.581,205,-50,33,-32,2.177
548.0,0.39799999999999996,214,-52,37,-48,2.271
548.0,0.39799999999999996,169,-56,37,-62,2.271
548.0,0.39799999999999996,60,-59,37,-58,2.271
548.0,0.39799999999999996,27,-57,37,-41,2.271
548.0,0.39799999999999996,14,-57,37,-54,2.271
541.0,3.1489999999999996,12,-59,27,-64,1.973
541.0,3.1489999999999996,11,-58,27,-63,1.973
541.0,3.1489999999999996,11,-58,27,-53,1.973
541.0,3.1489999999999996,11,-58,27,-64,1.973
541.0,3.1489999999999996,11,-57,27,-64,1.973
381.0,0.0,13,-58,61,-65,3.16
381.0,0.0,14,-58,61,-65,3.16
381.0,0.0,16,-57,61,-54,3.16
381.0,0.0,23,-59,61,-60,3.16
381.0,0.0,21,-59,61,-62,3.16
231.0,0.0,19,-59,81,-62,3.883
231.0,0.0,23,-59,81,-60,3.883
231.0,0.0,28,-58,81,-44,3.883
60.0,0.0,0,-1,0,-110,4.5
60.0,0.0,0,-57,0,-64,4.5
60.0,0.0,0,-59,0,-64,4.5
60.0,0.0,1,-58,0,-61,4.5
60.0,0.625,1,-58,88,-65,4.13
60.0,0.625,1,-57,88,-54,4.13
60.0,0.625,4,-59,88,-64,4.13
60.0,0.625,4,-60,88,-65,4.13
60.0,0.625,7,-58,88,-56,4.13
72.0,2.799,7,-58,79,-58,3.867
72.0,2.799,7,-60,79,-64,3.867
72.0,2.799,12,-59,79,-49,3.867
72.0,2.799,12,-58,79,-55,3.867
72.0,2.799,20,-57,79,-54,3.867
121.0,6.349,21,-59,70,-53,3.553
121.0,6.349,19,-60,70,-59,3.553
121.0,6.349,23,-60,70,-48,3.553
121.0,6.349,32,-60,70,-59,3.553
121.0,6.349,33,-60,70,-60,3.553
111.0,9.274,31,-60,65,-61,3.403
111.0,9.274,29,-59,65,-56,3.403
111.0,9.274,31,-60,65,-60,3.403
111.0,9.274,32,-59,65,-53,3.403
111.0,9.274,33,-58,65,-45,3.403
121.0,11.6,45,-59,61,-48,3.2910000000000004
121.0,11.6,52,-60,61,-51,3.2910000000000004
121.0,11.6,52,-61,61,-42,3.2910000000000004
121.0,11.6,56,-60,61,-52,3.2910000000000004
121.0,11.6,54,-59,61,-53,3.2910000000000004
160.0,12.300999999999998,48,-60,60,-58,3.2289999999999996
160.0,12.300999999999998,43,-58,60,-59,3.2289999999999996
160.0,12.300999999999998,49,-60,60,-57,3.2289999999999996
160.0,12.300999999999998,57,-60,60,-59,3.2289999999999996
160.0,12.300999999999998,56,-59,60,-53,3.2289999999999996
170.0,13.437999999999999,70,-60,58,-52,3.177
170.0,13.437999999999999,76,-59,58,-51,3.177
170.0,13.437999999999999,70,-60,58,-56,3.177
170.0,13.437999999999999,74,-60,58,-56,3.177
170.0,13.437999999999999,77,-58,58,-28,3.177
191.0,11.335999999999999,86,-59,59,-56,3.185
191.0,11.335999999999999,84,-59,59,-57,3.185
191.0,11.335999999999999,88,-59,59,-59,3.185
191.0,11.335999999999999,75,-60,59,-58,3.185
191.0,11.335999999999999,86,-59,59,-55,3.185
292.0,21.176,85,-60,35,-58,2.375
292.0,21.176,96,-60,35,-58,2.375
292.0,21.176,111,-60,35,-57,2.375
292.0,21.176,108,-60,35,-59,2.375
292.0,21.176,103,-60,35,-58,2.375
311.0,18.725,98,-60,35,-51,2.346
311.0,18.725,107,-60,35,-54,2.346
311.0,18.725,97,-59,35,-55,2.346
311.0,18.725,105,-60,35,-56,2.346
311.0,18.725,108,-60,35,-56,2.346
332.0,27.71,112,-60,26,-56,2.039
332.0,27.71,111,-60,26,-58,2.039
332.0,27.71,110,-60,26,-59,2.039
332.0,27.71,118,-59,26,-49,2.039
332.0,27.71,116,-59,26,-53,2.039
314.0,28.285999999999998,110,-59,28,-48,2.114
314.0,28.285999999999998,111,-60,28,-56,2.114
314.0,28.285999999999998,112,-60,28,-55,2.114
314.0,28.285999999999998,126,-60,28,-55,2.114
314.0,28.285999999999998,134,-60,28,-59,2.114
333.0,25.506,119,-60,27,-51,2.0780000000000003
333.0,25.506,126,-60,27,-60,2.0780000000000003
333.0,25.506,107,-60,27,-57,2.0780000000000003
333.0,25.506,111,-60,27,-60,2.0780000000000003
333.0,25.506,144,-60,27,-57,2.0780000000000003
417.0,39.215,138,-57,8,-28,1.46
417.0,39.215,151,-58,8,-57,1.46
417.0,39.215,139,-56,8,-44,1.46
417.0,39.215,153,-57,8,-53,1.46
417.0,39.215,154,-59,8,-57,1.46
439.0,28.629,129,-59,11,-58,1.5219999999999998
439.0,28.629,130,-59,11,-56,1.5219999999999998
439.0,28.629,136,-59,11,-61,1.5219999999999998
439.0,28.629,131,-59,11,-59,1.5219999999999998
439.0,28.629,138,-59,11,-60,1.5219999999999998
419.0,41.935,148,-58,7,-58,1.4169999999999998
419.0,41.935,176,-59,7,-56,1.4169999999999998
419.0,41.935,185,-60,7,-57,1.4169999999999998
419.0,41.935,182,-58,7,-59,1.4169999999999998
419.0,41.935,181,-59,7,-52,1.4169999999999998
464.0,4.705,173,-59,33,-57,2.214
464.0,4.705,176,-59,33,-61,2.214
464.0,4.705,209,-59,33,-61,2.214
464.0,4.705,219,-59,33,-59,2.214
464.0,4.705,207,-59,33,-60,2.214
665.0,3.543,190,-59,9,-57,1.367
665.0,3.543,201,-59,9,-60,1.367
665.0,3.543,211,-60,9,-58,1.367
665.0,3.543,206,-60,9,-62,1.367
665.0,3.543,212,-59,9,-62,1.367
620.0,1.632,237,-59,22,-59,1.757
620.0,1.632,238,-57,22,-41,1.757
620.0,1.632,217,-57,22,-56,1.757
620.0,1.632,207,-59,22,-54,1.757
620.0,1.632,232,-58,22,-58,1.757
754.0,2.4090000000000003,246,-58,1,-55,1.079
754.0,2.4090000000000003,197,-59,1,-60,1.079
754.0,2.4090000000000003,79,-58,1,-51,1.079
754.0,2.4090000000000003,38,-59,1,-59,1.079
754.0,2.4090000000000003,18,-58,1,-57,1.079
725.0,12.642999999999999,12,-59,242,-58,0.0
725.0,12.642999999999999,12,-58,242,-54,0.0
725.0,12.642999999999999,12,-59,242,-57,0.0
725.0,12.642999999999999,11,-58,242,-57,0.0
725.0,12.642999999999999,11,-57,242,-52,0.0
585.0,15.936,11,-58,1,-58,1.156
585.0,15.936,14,-58,1,-59,1.156
585.0,15.936,14,-59,1,-58,1.156
585.0,15.936,14,-60,1,-50,1.156
585.0,15.936,16,-59,1,-56,1.156
445.0,16.867,20,-59,19,-53,1.758
445.0,16.867,19,-58,19,-54,1.758
445.0,16.867,30,-59,19,-54,1.758
445.0,16.867,28,-59,19,-61,1.758
445.0,16.867,25,-59,19,-62,1.758
325.0,16.269000000000002,28,-58,35,-53,2.35
325.0,16.269000000000002,37,-59,35,-57,2.35
325.0,16.269000000000002,33,-58,35,-57,2.35
325.0,16.269000000000002,29,-59,35,-57,2.35
325.0,16.269000000000002,32,-59,35,-61,2.35
215.0,21.37,34,-58,46,-61,2.748
215.0,21.37,38,-58,46,-56,2.748
215.0,21.37,43,-60,46,-60,2.748
215.0,21.37,46,-59,46,-55,2.748
215.0,21.37,50,-60,46,-57,2.748
185.0,23.015,50,-60,48,-58,2.8560000000000003
185.0,23.015,59,-60,48,-58,2.8560000000000003
185.0,23.015,54,-59,48,-57,2.8560000000000003
185.0,23.015,66,-60,48,-57,2.8560000000000003
185.0,23.015,62,-60,48,-58,2.8560000000000003
181.0,24.11,71,-60,48,-51,2.8510000000000004
181.0,24.11,65,-60,48,-55,2.8510000000000004
181.0,24.11,78,-60,48,-56,2.8510000000000004
181.0,24.11,72,-59,48,-59,2.8510000000000004
181.0,24.11,76,-60,48,-59,2.8510000000000004
253.0,26.506,74,-59,37,-46,2.4459999999999997
253.0,26.506,90,-60,37,-56,2.4459999999999997
253.0,26.506,86,-61,37,-60,2.4459999999999997
253.0,26.506,83,-61,37,-57,2.4459999999999997
253.0,26.506,81,-60,37,-56,2.4459999999999997
271.0,26.19,87,-60,35,-52,2.364
271.0,26.19,80,-60,35,-51,2.364
